8.0000e+01 0.0000e+00
9.2069e+02 1.8520e-14
1.0315e+03 4.1352e-12
1.1556e+03 2.6636e-10
1.2947e+03 4.0384e-09
1.4505e+03 2.2454e-08
1.5011e+03 5.6867e-08
1.5026e+03 7.1872e-08
1.5041e+03 7.3328e-08
1.5056e+03 7.4683e-08
1.5071e+03 7.5991e-08
1.5086e+03 7.4666e-08
1.5101e+03 6.9793e-08
1.5117e+03 7.0222e-08
1.5132e+03 7.4801e-08
1.5147e+03 7.9503e-08
1.5162e+03 8.3168e-08
1.5177e+03 8.6185e-08
1.5192e+03 9.0880e-08
1.5208e+03 9.6792e-08
1.5223e+03 1.0125e-07
1.5238e+03 1.1020e-07
1.5253e+03 1.1412e-07
1.5268e+03 1.1762e-07
1.5284e+03 1.3178e-07
1.5299e+03 1.5948e-07
1.5314e+03 2.0133e-07
1.5330e+03 2.1851e-07
1.5345e+03 2.7488e-07
1.5360e+03 3.7051e-07
1.5376e+03 4.5810e-07
1.5391e+03 6.4211e-07
1.5407e+03 7.1425e-07
1.5422e+03 5.9642e-07
1.5437e+03 4.0569e-07
1.5453e+03 2.5066e-07
1.5468e+03 2.6877e-07
1.5484e+03 3.5013e-07
1.5499e+03 4.1214e-07
1.5515e+03 4.1795e-07
1.5530e+03 4.9329e-07
1.5546e+03 6.0316e-07
1.5561e+03 6.9325e-07
1.5577e+03 7.8048e-07
1.5592e+03 5.8900e-07
1.5608e+03 4.2003e-07
1.5624e+03 5.1341e-07
1.5639e+03 7.0088e-07
1.5655e+03 7.7925e-07
1.5671e+03 8.1777e-07
1.5686e+03 9.4379e-07
1.5702e+03 9.4542e-07
1.5718e+03 8.7539e-07
1.5733e+03 1.1059e-06
1.5749e+03 1.1551e-06
1.5765e+03 1.0250e-06
1.5781e+03 1.1872e-06
1.5797e+03 1.3361e-06
1.5812e+03 1.2101e-06
1.5828e+03 1.2286e-06
1.5844e+03 1.4642e-06
1.5860e+03 1.7674e-06
1.5876e+03 1.8672e-06
1.5892e+03 2.0084e-06
1.5908e+03 2.2220e-06
1.5923e+03 2.2173e-06
1.5939e+03 2.2132e-06
1.5955e+03 1.8834e-06
1.5971e+03 1.2755e-06
1.5987e+03 1.0620e-06
1.6003e+03 1.2544e-06
1.6019e+03 1.4822e-06
1.6035e+03 1.7913e-06
1.6051e+03 1.9875e-06
1.6067e+03 2.0211e-06
1.6083e+03 2.1594e-06
1.6100e+03 2.5048e-06
1.6116e+03 2.1723e-06
1.6132e+03 1.7968e-06
1.6148e+03 2.2148e-06
1.6164e+03 2.5169e-06
1.6180e+03 2.4374e-06
1.6196e+03 2.5821e-06
1.6213e+03 2.7770e-06
1.6229e+03 2.7689e-06
1.6245e+03 3.0152e-06
1.6261e+03 2.8279e-06
1.6278e+03 2.9671e-06
1.6294e+03 2.9126e-06
1.6310e+03 2.2971e-06
1.6327e+03 2.7041e-06
1.6343e+03 3.0957e-06
1.6359e+03 3.3886e-06
1.6376e+03 3.6662e-06
1.6392e+03 3.6391e-06
1.6408e+03 4.2534e-06
1.6425e+03 4.6938e-06
1.6441e+03 4.5929e-06
1.6458e+03 5.1770e-06
1.6474e+03 5.3159e-06
1.6491e+03 4.0333e-06
1.6507e+03 3.6841e-06
1.6524e+03 3.4628e-06
1.6540e+03 2.5837e-06
1.6557e+03 2.1741e-06
1.6573e+03 2.2217e-06
1.6590e+03 3.3602e-06
1.6606e+03 4.6498e-06
1.6623e+03 5.0794e-06
1.6640e+03 5.8960e-06
1.6656e+03 6.0271e-06
1.6673e+03 5.6126e-06
1.6690e+03 5.1717e-06
1.6706e+03 4.0951e-06
1.6723e+03 4.6945e-06
1.6740e+03 5.2136e-06
1.6757e+03 4.8426e-06
1.6773e+03 6.2176e-06
1.6790e+03 7.3711e-06
1.6807e+03 7.7001e-06
1.6824e+03 8.0152e-06
1.6840e+03 9.1438e-06
1.6857e+03 1.0752e-05
1.6874e+03 1.1416e-05
1.6891e+03 1.4240e-05
1.6908e+03 1.8192e-05
1.6925e+03 1.9256e-05
1.6942e+03 2.1750e-05
1.6959e+03 2.0482e-05
1.6976e+03 2.1520e-05
1.6993e+03 2.6490e-05
1.7010e+03 3.1150e-05
1.7027e+03 3.3679e-05
1.7044e+03 3.1701e-05
1.7061e+03 3.4319e-05
1.7078e+03 3.6873e-05
1.7095e+03 3.3819e-05
1.7112e+03 3.1341e-05
1.7129e+03 1.5317e-05
1.7146e+03 1.7737e-05
1.7164e+03 4.1390e-05
1.7181e+03 4.7955e-05
1.7198e+03 4.4130e-05
1.7215e+03 5.7494e-05
1.7232e+03 5.3910e-05
1.7250e+03 4.0486e-05
1.7267e+03 5.2538e-05
1.7284e+03 5.8790e-05
1.7301e+03 3.9819e-05
1.7319e+03 4.2207e-05
1.7336e+03 4.2193e-05
1.7353e+03 5.4382e-05
1.7371e+03 6.8839e-05
1.7388e+03 8.6133e-05
1.7406e+03 7.5424e-05
1.7423e+03 7.7521e-05
1.7440e+03 8.2789e-05
1.7458e+03 7.3656e-05
1.7475e+03 5.7659e-05
1.7493e+03 7.2514e-05
1.7510e+03 7.4996e-05
1.7528e+03 7.7904e-05
1.7545e+03 1.1378e-04
1.7563e+03 1.2819e-04
1.7580e+03 1.2627e-04
1.7598e+03 1.0930e-04
1.7616e+03 9.4248e-05
1.7633e+03 8.2105e-05
1.7651e+03 7.4645e-05
1.7669e+03 9.8377e-05
1.7686e+03 1.1297e-04
1.7704e+03 8.8576e-05
1.7722e+03 1.1305e-04
1.7739e+03 1.2529e-04
1.7757e+03 1.0018e-04
1.7775e+03 1.1902e-04
1.7793e+03 1.6125e-04
1.7810e+03 1.6062e-04
1.7828e+03 1.3374e-04
1.7846e+03 1.4016e-04
1.7864e+03 1.2236e-04
1.7882e+03 1.4054e-04
1.7900e+03 1.8668e-04
1.7918e+03 1.8155e-04
1.7936e+03 1.4392e-04
1.7954e+03 1.6171e-04
1.7972e+03 1.3934e-04
1.7990e+03 1.4912e-04
1.8008e+03 1.8565e-04
1.8025e+03 2.0474e-04
1.8044e+03 1.7742e-04
1.8062e+03 1.1902e-04
1.8080e+03 1.3307e-04
1.8098e+03 1.6731e-04
1.8116e+03 1.1555e-04
1.8134e+03 1.1416e-04
1.8152e+03 1.6562e-04
1.8170e+03 1.6272e-04
1.8188e+03 1.7570e-04
1.8207e+03 1.5490e-04
1.8225e+03 1.8737e-04
1.8243e+03 2.0989e-04
