  7.96221e+01  1.90327e-03
  1.79150e+02  1.90327e-03
  2.78677e+02  1.90327e-03
  3.78204e+02  1.90327e-03
  4.77732e+02  1.90327e-03
  5.77261e+02  1.90327e-03
  6.76789e+02  1.90327e-03
  7.76314e+02  1.90489e-03
  8.95746e+02  1.90810e-03
  9.05986e+02  1.90837e-03
  9.16339e+02  9.90051e-03
  9.26811e+02  1.67592e-02
  9.37404e+02  2.34740e-02
  9.48118e+02  2.87800e-02
  9.58954e+02  3.03904e-02
  9.69911e+02  1.76424e-02
  9.80996e+02  2.53729e-02
  9.92207e+02  2.80288e-02
  1.00355e+03  3.25820e-02
  1.01502e+03  2.61081e-02
  1.02662e+03  2.51231e-02
  1.03835e+03  3.74762e-02
  1.05022e+03  3.93404e-02
  1.06222e+03  3.51913e-02
  1.07436e+03  3.47878e-02
  1.08664e+03  3.59872e-02
  1.09906e+03  4.29241e-02
  1.11162e+03  4.67882e-02
  1.12432e+03  4.94984e-02
  1.13717e+03  4.97742e-02
  1.15017e+03  5.11706e-02
  1.16331e+03  4.72015e-02
  1.17661e+03  4.06398e-02
  1.19005e+03  2.64073e-02
  1.20365e+03  1.83549e-02
  1.21741e+03  2.46718e-02
  1.23132e+03  4.64003e-02
  1.24540e+03  6.56926e-02
  1.25963e+03  7.23569e-02
  1.27403e+03  1.50462e-01
  1.28859e+03  1.66374e-01
  1.30331e+03  1.68473e-01
  1.31821e+03  2.35641e-01
  1.33327e+03  2.62310e-01
  1.34851e+03  2.94492e-01
  1.36392e+03  2.95026e-01
  1.37951e+03  3.18908e-01
  1.39528e+03  3.41120e-01
  1.41122e+03  3.42401e-01
  1.42735e+03  3.58066e-01
  1.44366e+03  4.47356e-01
  1.46016e+03  4.06471e-01
  1.47685e+03  4.37514e-01
  1.49373e+03  4.82902e-01
  1.51080e+03  4.40017e-01
  1.52806e+03  4.31270e-01
  1.54553e+03  4.92258e-01
  1.56319e+03  4.81731e-01
  1.58106e+03  5.98851e-01
  1.59912e+03  5.82210e-01
  1.61740e+03  4.93787e-01
  1.63589e+03  5.33546e-01
  1.65458e+03  4.67872e-01
  1.67349e+03  6.02269e-01
  1.69262e+03  5.68795e-01
  1.71196e+03  5.72061e-01
  1.73153e+03  6.16220e-01
  1.75131e+03  6.14020e-01
  1.77133e+03  6.21404e-01
  1.79158e+03  6.83594e-01
  1.81205e+03  6.26931e-01
  1.83276e+03  5.31858e-01
  1.85370e+03  5.60955e-01
  1.87489e+03  5.68897e-01
  1.89632e+03  5.55127e-01
  1.91799e+03  5.35013e-01
  1.93991e+03  5.68631e-01
  1.96208e+03  6.03665e-01
  1.98450e+03  5.59739e-01
  2.00718e+03  5.12432e-01
  2.03012e+03  5.45128e-01
  2.05332e+03  5.42075e-01
  2.07679e+03  5.76078e-01
  2.10053e+03  5.21532e-01
  2.12453e+03  4.85048e-01
  2.14881e+03  4.88205e-01
  2.17337e+03  4.81173e-01
  2.19821e+03  4.61297e-01
  2.23937e+03  4.60524e-01
  2.25217e+03  4.28456e-01
  2.26504e+03  4.61391e-01
  2.27798e+03  4.74375e-01
  2.29100e+03  4.57117e-01
  2.30409e+03  4.19326e-01
  2.31725e+03  3.40270e-01
  2.33050e+03  3.56967e-01
  2.34381e+03  4.04432e-01
  2.35721e+03  3.67678e-01
  2.37068e+03  3.43583e-01
  2.38422e+03  3.53099e-01
  2.39785e+03  3.56903e-01
  2.41155e+03  4.13975e-01
  2.42533e+03  4.29728e-01
  2.43919e+03  4.50415e-01
  2.45312e+03  4.41577e-01
  2.46714e+03  4.24303e-01
  2.48124e+03  4.25136e-01
  2.49542e+03  4.52384e-01
  2.50968e+03  3.76778e-01
  2.52402e+03  3.67254e-01
  2.53845e+03  4.01475e-01
  2.55295e+03  4.22973e-01
  2.56754e+03  4.54489e-01
  2.58221e+03  4.35597e-01
  2.59696e+03  4.05033e-01
  2.61181e+03  4.46244e-01
  2.62673e+03  5.17393e-01
  2.64174e+03  5.65639e-01
